FLIGHT i wanna go from denver to indianapolis on november eighteenth
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=like word-1=i'd word-2=no word+1=a word+2=rental
NONE word=a word-1=like word-2=i'd word+1=rental word+2=car
NONE word=rental word-1=a word-2=like word+1=car word+2=</s>
NONE word=car word-1=rental word-2=a word+1=</s>

FLIGHT no i'm going to san francisco
NEGATIVE-B word=no word-1=<s> word+1=i'm word+2=going
NONE word=i'm word-1=no word-2=<s> word+1=going word+2=to
NONE word=going word-1=i'm word-2=no word+1=to word+2=san
NONE word=to word-1=going word-2=i'm word+1=san word+2=francisco
TOLOC.CITY_NAME-B word=san word-1=to word-2=going word+1=francisco word+2=</s>
TOLOC.CITY_NAME-I word=francisco word-1=san word-2=to word+1=</s>

DATE_TIME around six thirty
TIME_RELATIVE-B word=around word-1=<s> word+1=six word+2=thirty
TIME-B word=six word-1=around word-2=<s> word+1=thirty word+2=</s>
TIME-B word=thirty word-1=six word-2=around word+1=</s>

DATE_TIME sometime in the morning
NONE word=sometime word-1=<s> word+1=in word+2=the
NONE word=in word-1=sometime word-2=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=sometime word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

DATE_TIME sometime in the morning
NONE word=sometime word-1=<s> word+1=in word+2=the
NONE word=in word-1=sometime word-2=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=sometime word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

FLIGHT i wanna go to beijing on october fourteenth
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=<s> word+1=go word+2=to
NONE word=go word-1=wanna word-2=i word+1=to word+2=beijing
NONE word=to word-1=go word-2=wanna word+1=beijing word+2=on
TOLOC.CITY_NAME-B word=beijing word-1=to word-2=go word+1=on word+2=october
NONE word=on word-1=beijing word-2=to word+1=october word+2=fourteenth
MONTH_NAME-B word=october word-1=on word-2=beijing word+1=fourteenth word+2=</s>
DAY_NUMBER-B word=fourteenth word-1=october word-2=on word+1=</s>

DATE_TIME anytime
PERIOD_OF_DAY-B word=anytime word-1=<s> word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

DATE_TIME august fifteenth
MONTH_NAME-B word=august word-1=<s> word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=august word-2=<s> word+1=</s>

AIRLINE united
AIRLINE_CODE-B word=united word-1=<s> word+1=</s>

DATE_TIME january ninth
MONTH_NAME-B word=january word-1=<s> word+1=ninth word+2=</s>
DAY_NUMBER-B word=ninth word-1=january word-2=<s> word+1=</s>

AIRPORT bwi
AIRPORT_CODE-B word=bwi word-1=<s> word+1=</s>

DATE_TIME tuesday
DAY_NAME-B word=tuesday word-1=<s> word+1=</s>

DATE_TIME approximately one pm
TIME_RELATIVE-B word=approximately word-1=<s> word+1=one word+2=pm
TIME-B word=one word-1=approximately word-2=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=one word-2=approximately word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

CITY washington dc
CITY_NAME-B word=washington word-1=<s> word+1=dc word+2=</s>
CITY_NAME-I word=dc word-1=washington word-2=<s> word+1=</s>

AIRLINE united
AIRLINE_CODE-B word=united word-1=<s> word+1=</s>

HOTEL the marriott
NONE word=the word-1=<s> word+1=marriott word+2=</s>
HOTEL_NAME-B word=marriott word-1=the word-2=<s> word+1=</s>

DATE_TIME saturday
DAY_NAME-B word=saturday word-1=<s> word+1=</s>

DATE_TIME october twenty ninth
MONTH_NAME-B word=october word-1=<s> word+1=twenty word+2=ninth
DAY_NUMBER-B word=twenty word-1=october word-2=<s> word+1=ninth word+2=</s>
DAY_NUMBER-I word=ninth word-1=twenty word-2=october word+1=</s>

DATE_TIME twelve am one am two am
TIME-B word=twelve word-1=<s> word+1=am word+2=one
PERIOD_OF_DAY-B word=am word-1=twelve word-2=<s> word+1=one word+2=am
TIME-B word=one word-1=am word-2=twelve word+1=am word+2=two
PERIOD_OF_DAY-B word=am word-1=one word-2=am word+1=two word+2=am
TIME-B word=two word-1=am word-2=one word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=two word-2=am word+1=</s>

DATE_TIME two o'clock
TIME-B word=two word-1=<s> word+1=o'clock word+2=</s>
NONE word=o'clock word-1=two word-2=<s> word+1=</s>

FLIGHT denver to chicago
FROMLOC.CITY_NAME-B word=denver word-1=<s> word+1=to word+2=chicago
NONE word=to word-1=denver word-2=<s> word+1=chicago word+2=</s>
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=</s>

DATE_TIME january first
MONTH_NAME-B word=january word-1=<s> word+1=first word+2=</s>
DAY_NUMBER-B word=first word-1=january word-2=<s> word+1=</s>

AIRLINE lufthansa
AIRLINE_CODE-B word=lufthansa word-1=<s> word+1=</s>

DATE_TIME six pm
TIME-B word=six word-1=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=six word-2=<s> word+1=</s>

DATE_TIME december twentieth
MONTH_NAME-B word=december word-1=<s> word+1=twentieth word+2=</s>
DAY_NUMBER-B word=twentieth word-1=december word-2=<s> word+1=</s>

FLIGHT i would like to go from boulder to boston
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=go
NONE word=to word-1=like word-2=would word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=boulder
NONE word=from word-1=go word-2=to word+1=boulder word+2=to
FROMLOC.CITY_NAME-B word=boulder word-1=from word-2=go word+1=to word+2=boston
NONE word=to word-1=boulder word-2=from word+1=boston word+2=</s>
TOLOC.CITY_NAME-B word=boston word-1=to word-2=boulder word+1=</s>

DATE_TIME five o'clock at night
TIME-B word=five word-1=<s> word+1=o'clock word+2=at
NONE word=o'clock word-1=five word-2=<s> word+1=at word+2=night
NONE word=at word-1=o'clock word-2=five word+1=night word+2=</s>
PERIOD_OF_DAY-B word=night word-1=at word-2=o'clock word+1=</s>

AIRLINE united no no prefer united
AIRLINE_CODE-B word=united word-1=<s> word+1=no word+2=no
NEGATIVE-B word=no word-1=united word-2=<s> word+1=no word+2=prefer
NONE word=no word-1=no word-2=united word+1=prefer word+2=united
NONE word=prefer word-1=no word-2=no word+1=united word+2=</s>
AIRLINE_CODE-B word=united word-1=prefer word-2=no word+1=</s>

DATE_TIME five pm
TIME-B word=five word-1=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=five word-2=<s> word+1=</s>

DATE_TIME january twentieth
MONTH_NAME-B word=january word-1=<s> word+1=twentieth word+2=</s>
DAY_NUMBER-B word=twentieth word-1=january word-2=<s> word+1=</s>

FLIGHT i want to fly to baltimore on december twenty eighth
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=fly
NONE word=to word-1=want word-2=i word+1=fly word+2=to
NONE word=fly word-1=to word-2=want word+1=to word+2=baltimore
NONE word=to word-1=fly word-2=to word+1=baltimore word+2=on
TOLOC.CITY_NAME-B word=baltimore word-1=to word-2=fly word+1=on word+2=december
NONE word=on word-1=baltimore word-2=to word+1=december word+2=twenty
MONTH_NAME-B word=december word-1=on word-2=baltimore word+1=twenty word+2=eighth
DAY_NUMBER-B word=twenty word-1=december word-2=on word+1=eighth word+2=</s>
DAY_NUMBER-I word=eighth word-1=twenty word-2=december word+1=</s>

DATE_TIME the afternoon
NONE word=the word-1=<s> word+1=afternoon word+2=</s>
PERIOD_OF_DAY-B word=afternoon word-1=the word-2=<s> word+1=</s>

CITY denver colorado
CITY_NAME-B word=denver word-1=<s> word+1=colorado word+2=</s>
STATE_NAME-B word=colorado word-1=denver word-2=<s> word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

CITY o'ahu hawaii
CITY_NAME-B word=o'ahu word-1=<s> word+1=hawaii word+2=</s>
STATE_NAME-B word=hawaii word-1=o'ahu word-2=<s> word+1=</s>

FLIGHT not really just the cheapest
NEGATIVE-B word=not word-1=<s> word+1=really word+2=just
NONE word=really word-1=not word-2=<s> word+1=just word+2=the
NONE word=just word-1=really word-2=not word+1=the word+2=cheapest
NONE word=the word-1=just word-2=really word+1=cheapest word+2=</s>
COST_RELATIVE-B word=cheapest word-1=the word-2=just word+1=</s>

FLIGHT i'd like to go from denver to springfield illinois on december fifteenth
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=go
NONE word=to word-1=like word-2=i'd word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=springfield
NONE word=to word-1=denver word-2=from word+1=springfield word+2=illinois
TOLOC.CITY_NAME-B word=springfield word-1=to word-2=denver word+1=illinois word+2=on
STATE_NAME-B word=illinois word-1=springfield word-2=to word+1=on word+2=december
NONE word=on word-1=illinois word-2=springfield word+1=december word+2=fifteenth
MONTH_NAME-B word=december word-1=on word-2=illinois word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=</s>

CITY springfield illinois
CITY_NAME-B word=springfield word-1=<s> word+1=illinois word+2=</s>
STATE_NAME-B word=illinois word-1=springfield word-2=<s> word+1=</s>

AIRLINE delta
AIRLINE_CODE-B word=delta word-1=<s> word+1=</s>

DATE_TIME january twenty
MONTH_NAME-B word=january word-1=<s> word+1=twenty word+2=</s>
DAY_NUMBER-B word=twenty word-1=january word-2=<s> word+1=</s>

AIRPORT newark airport
CITY_NAME-B word=newark word-1=<s> word+1=airport word+2=</s>
NONE word=airport word-1=newark word-2=<s> word+1=</s>

DATE_TIME in the morning after seven am
NONE word=in word-1=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=<s> word+1=morning word+2=after
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=after word+2=seven
PERIOD_OF_DAY-I word=after word-1=morning word-2=the word+1=seven word+2=am
TIME-B word=seven word-1=after word-2=morning word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=seven word-2=after word+1=</s>

HOTEL comfort inn
HOTEL_NAME-B word=comfort word-1=<s> word+1=inn word+2=</s>
HOTEL_NAME-I word=inn word-1=comfort word-2=<s> word+1=</s>

DATE_TIME evening
PERIOD_OF_DAY-B word=evening word-1=<s> word+1=</s>

DATE_TIME three thirty pm
TIME-B word=three word-1=<s> word+1=thirty word+2=pm
TIME-B word=thirty word-1=three word-2=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=thirty word-2=three word+1=</s>

DATE_TIME four pm
TIME-B word=four word-1=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=four word-2=<s> word+1=</s>

RETURN no i want to return to denver
NEGATIVE-B word=no word-1=<s> word+1=i word+2=want
NONE word=i word-1=no word-2=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=no word+1=to word+2=return
NONE word=to word-1=want word-2=i word+1=return word+2=to
NONE word=return word-1=to word-2=want word+1=to word+2=denver
NONE word=to word-1=return word-2=to word+1=denver word+2=</s>
RETURN.CITY_NAME-B word=denver word-1=to word-2=return word+1=</s>

FLIGHT yes but i wanna change the denver departure time
NONE word=yes word-1=<s> word+1=but word+2=i
NONE word=but word-1=yes word-2=<s> word+1=i word+2=wanna
NONE word=i word-1=but word-2=yes word+1=wanna word+2=change
NONE word=wanna word-1=i word-2=but word+1=change word+2=the
NONE word=change word-1=wanna word-2=i word+1=the word+2=denver
NONE word=the word-1=change word-2=wanna word+1=denver word+2=departure
FROMLOC.CITY_NAME-B word=denver word-1=the word-2=change word+1=departure word+2=time
NONE word=departure word-1=denver word-2=the word+1=time word+2=</s>
NONE word=time word-1=departure word-2=denver word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

FLIGHT i would like to go to paris
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=go
NONE word=to word-1=like word-2=would word+1=go word+2=to
NONE word=go word-1=to word-2=like word+1=to word+2=paris
NONE word=to word-1=go word-2=to word+1=paris word+2=</s>
TOLOC.CITY_NAME-B word=paris word-1=to word-2=go word+1=</s>

DATE_TIME march eleventh
MONTH_NAME-B word=march word-1=<s> word+1=eleventh word+2=</s>
DAY_NUMBER-B word=eleventh word-1=march word-2=<s> word+1=</s>

AIRLINE united
AIRLINE_CODE-B word=united word-1=<s> word+1=</s>

DATE_TIME the morning
NONE word=the word-1=<s> word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=<s> word+1=</s>

FLIGHT i wanna go from denver to newark
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=<s> word+1=go word+2=from
NONE word=go word-1=wanna word-2=i word+1=from word+2=denver
NONE word=from word-1=go word-2=wanna word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=newark
NONE word=to word-1=denver word-2=from word+1=newark word+2=</s>
TOLOC.CITY_NAME-B word=newark word-1=to word-2=denver word+1=</s>

FLIGHT denver to newark on november fifteenth
FROMLOC.CITY_NAME-B word=denver word-1=<s> word+1=to word+2=newark
NONE word=to word-1=denver word-2=<s> word+1=newark word+2=on
TOLOC.CITY_NAME-B word=newark word-1=to word-2=denver word+1=on word+2=november
NONE word=on word-1=newark word-2=to word+1=november word+2=fifteenth
MONTH_NAME-B word=november word-1=on word-2=newark word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=november word-2=on word+1=</s>

RETURN and i need to come back the day after
NONE word=and word-1=<s> word+1=i word+2=need
NONE word=i word-1=and word-2=<s> word+1=need word+2=to
NONE word=need word-1=i word-2=and word+1=to word+2=come
NONE word=to word-1=need word-2=i word+1=come word+2=back
NONE word=come word-1=to word-2=need word+1=back word+2=the
NONE word=back word-1=come word-2=to word+1=the word+2=day
NONE word=the word-1=back word-2=come word+1=day word+2=after
RETURN.DATE_RELATIVE-B word=day word-1=the word-2=back word+1=after word+2=</s>
RETURN.DATE_RELATIVE-I word=after word-1=day word-2=the word+1=</s>

DATE_TIME around two pm
TIME_RELATIVE-B word=around word-1=<s> word+1=two word+2=pm
TIME-B word=two word-1=around word-2=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=two word-2=around word+1=</s>

HOTEL yes do you have ramada
NONE word=yes word-1=<s> word+1=do word+2=you
NONE word=do word-1=yes word-2=<s> word+1=you word+2=have
NONE word=you word-1=do word-2=yes word+1=have word+2=ramada
NONE word=have word-1=you word-2=do word+1=ramada word+2=</s>
HOTEL_NAME-B word=ramada word-1=have word-2=you word+1=</s>

CAR avis
RENTAL_COMPANY-B word=avis word-1=<s> word+1=</s>

FLIGHT yes the following thursday
NONE word=yes word-1=<s> word+1=the word+2=following
NONE word=the word-1=yes word-2=<s> word+1=following word+2=thursday
NONE word=following word-1=the word-2=yes word+1=thursday word+2=</s>
DAY_NAME-B word=thursday word-1=following word-2=the word+1=</s>

FLIGHT give me the last flight
NONE word=give word-1=<s> word+1=me word+2=the
NONE word=me word-1=give word-2=<s> word+1=the word+2=last
NONE word=the word-1=me word-2=give word+1=last word+2=flight
LEG_NUM-B word=last word-1=the word-2=me word+1=flight word+2=</s>
NONE word=flight word-1=last word-2=the word+1=</s>

HOTEL sheraton
HOTEL_NAME-B word=sheraton word-1=<s> word+1=</s>

FLIGHT i'd like to travel from denver
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=travel
NONE word=to word-1=like word-2=i'd word+1=travel word+2=from
NONE word=travel word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=travel word-2=to word+1=denver word+2=</s>
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=travel word+1=</s>

FLIGHT no i would like to depart on february twenty eighth
NEGATIVE-B word=no word-1=<s> word+1=i word+2=would
NONE word=i word-1=no word-2=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=no word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=depart
NONE word=to word-1=like word-2=would word+1=depart word+2=on
NONE word=depart word-1=to word-2=like word+1=on word+2=february
NONE word=on word-1=depart word-2=to word+1=february word+2=twenty
MONTH_NAME-B word=february word-1=on word-2=depart word+1=twenty word+2=eighth
DAY_NUMBER-B word=twenty word-1=february word-2=on word+1=eighth word+2=</s>
DAY_NUMBER-I word=eighth word-1=twenty word-2=february word+1=</s>

FLIGHT no that's too expensive i'd like to fly for one thousand five hundred dollars
NEGATIVE-B word=no word-1=<s> word+1=that's word+2=too
NONE word=that's word-1=no word-2=<s> word+1=too word+2=expensive
COST_RELATIVE-B word=too word-1=that's word-2=no word+1=expensive word+2=i'd
COST_RELATIVE-I word=expensive word-1=too word-2=that's word+1=i'd word+2=like
NONE word=i'd word-1=expensive word-2=too word+1=like word+2=to
NONE word=like word-1=i'd word-2=expensive word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=for
NONE word=fly word-1=to word-2=like word+1=for word+2=one
NONE word=for word-1=fly word-2=to word+1=one word+2=thousand
COST_NUMBER-B word=one word-1=for word-2=fly word+1=thousand word+2=five
COST_NUMBER-I word=thousand word-1=one word-2=for word+1=five word+2=hundred
COST_NUMBER-I word=five word-1=thousand word-2=one word+1=hundred word+2=dollars
COST_NUMBER-I word=hundred word-1=five word-2=thousand word+1=dollars word+2=</s>
COST_UNIT-B word=dollars word-1=hundred word-2=five word+1=</s>

FLIGHT i guess its well march twenty second
NONE word=i word-1=<s> word+1=guess word+2=its
NONE word=guess word-1=i word-2=<s> word+1=its word+2=well
NONE word=its word-1=guess word-2=i word+1=well word+2=march
NONE word=well word-1=its word-2=guess word+1=march word+2=twenty
MONTH_NAME-B word=march word-1=well word-2=its word+1=twenty word+2=second
DAY_NUMBER-B word=twenty word-1=march word-2=well word+1=second word+2=</s>
DAY_NUMBER-I word=second word-1=twenty word-2=march word+1=</s>

DATE_TIME afternoon
PERIOD_OF_DAY-B word=afternoon word-1=<s> word+1=</s>

DATE_TIME on march thirty first
NONE word=on word-1=<s> word+1=march word+2=thirty
MONTH_NAME-B word=march word-1=on word-2=<s> word+1=thirty word+2=first
DAY_NUMBER-B word=thirty word-1=march word-2=on word+1=first word+2=</s>
DAY_NUMBER-I word=first word-1=thirty word-2=march word+1=</s>

HOTEL do you have any hotel room which is you know the price is lower than a hundred
NONE word=do word-1=<s> word+1=you word+2=have
NONE word=you word-1=do word-2=<s> word+1=have word+2=any
NONE word=have word-1=you word-2=do word+1=any word+2=hotel
NONE word=any word-1=have word-2=you word+1=hotel word+2=room
NONE word=hotel word-1=any word-2=have word+1=room word+2=which
NONE word=room word-1=hotel word-2=any word+1=which word+2=is
NONE word=which word-1=room word-2=hotel word+1=is word+2=you
NONE word=is word-1=which word-2=room word+1=you word+2=know
NONE word=you word-1=is word-2=which word+1=know word+2=the
NONE word=know word-1=you word-2=is word+1=the word+2=price
NONE word=the word-1=know word-2=you word+1=price word+2=is
NONE word=price word-1=the word-2=know word+1=is word+2=lower
